DLsv,DLcv,DRcv,DRsv
9,10,130,126
5,5,62,60
4,4,99,96
15,17,142,138
12,13,147,143
105,109,51,47
142,146,14,12
66,69,25,22
33,37,129,123
4,5,122,119
23,25,103,100
104,107,128,124
34,37,198,194
7,8,113,109
91,95,62,58
64,67,91,88
65,69,27,24
9,10,101,98
88,91,20,17
131,135,66,62
4,4,197,193
57,61,140,136
84,88,113,109
104,108,93,89
164,168,33,30
9,10,64,60
22,25,49,46
30,33,122,118
34,36,152,149
167,170,42,39
149,153,59,55
49,53,38,35
4,5,124,120
5,5,151,147
22,26,130,126
23,25,106,103
7,8,75,72
7,8,76,73
7,7,124,120
3,4,110,106
59,62,52,50
99,102,12,10
44,47,46,43
33,36,92,88
65,68,60,57
4,5,185,181
9,11,116,112
8,8,120,117
34,36,107,103
53,56,87,83
5,5,138,135
28,31,60,56
46,49,42,38
68,72,19,17
9,10,63,59
45,48,106,102
150,155,24,21
9,10,171,167
175,178,3,3
12,13,183,179
25,27,170,167
8,10,187,184
80,83,113,109
115,119,102,99
5,5,146,142
5,5,123,119
7,8,164,160
116,120,52,49
23,26,119,116
4,5,48,44
41,44,9,8
4,5,51,49
42,45,130,127
9,10,99,95
4,5,29,28
4,5,157,153
4,5,55,52
9,10,53,50
10,10,102,98
9,10,128,124
25,26,74,71
11,13,102,99
105,108,49,46
4,5,153,149
14,16,142,139
4,5,204,200
67,71,138,135
9,10,98,94
70,73,35,32
5,5,167,163
21,25,147,143
89,93,79,76
90,94,8,7
45,48,60,58
80,83,26,24
32,34,74,70
11,12,41,39
67,70,72,68
79,83,59,55
63,67,70,66
53,57,44,38
94,100,1,6
31,32,36,32
6,7,183,179
6,7,169,165
75,78,56,53
131,134,34,31
7,8,101,97
171,174,10,8
72,75,68,65
120,124,18,16
58,61,109,106
50,53,33,30
19,22,84,81
66,71,104,98
7,8,169,166
14,15,46,43
6,8,83,80
61,64,50,47
80,83,31,28
42,45,68,64
5,5,90,86
49,52,15,13
49,52,52,48
72,77,1,6
30,32,113,110
25,29,133,127
98,101,98,95
18,20,124,121
30,31,74,71
27,29,107,104
90,93,110,106
4,2,106,103
108,111,60,58
20,23,146,141
29,33,106,102
25,29,111,108
23,27,123,118
103,106,3,4
60,64,53,50
62,65,20,17
79,84,61,57
25,29,49,45
25,29,123,118
24,26,67,64
74,77,27,25
112,115,82,78
31,35,163,159
107,111,87,83
22,25,97,93
7,8,64,61
154,159,27,24
7,8,180,176
5,5,73,70
4,5,110,106
39,41,106,100
7,8,90,87
7,8,189,185
55,57,71,69
56,58,69,67
7,8,132,129
45,48,98,93
9,9,139,135
80,82,66,64
63,67,70,68
77,80,57,53
60,64,1,4
58,61,5,3
7,8,214,210
121,124,98,95
22,25,1,6
131,135,56,52
133,138,1,6
77,81,76,72
7,9,149,145
64,67,35,32
7,8,196,192
133,136,69,66
34,36,168,164
111,115,89,85
168,172,32,30
32,35,9,9
25,29,68,63
9,10,136,132
68,72,27,24
24,27,106,103
64,68,44,41
35,37,37,34
25,29,141,135
42,44,128,124
95,98,55,52
30,33,1,6
11,13,164,161
65,68,54,51
47,50,90,87
51,54,14,12
79,82,41,38
12,13,29,26
17,18,54,51
72,75,127,124
119,123,53,50
36,38,79,76
7,8,109,106
46,49,47,43
26,28,70,67
16,17,83,81
13,14,115,112
17,18,92,90
18,19,154,151
32,35,1,6
30,32,79,77
129,133,18,17
66,69,82,78
10,11,115,111
10,11,177,174
9,10,178,174
52,55,133,129
14,14,75,71
36,39,171,168
112,115,78,75
100,104,89,86
12,13,128,124
65,69,107,104
89,92,12,10
80,83,12,10
109,115,1,6
61,63,56,53
58,62,74,70
10,12,123,120
38,41,96,93
35,37,101,98
10,10,103,99
64,67,129,125
30,32,27,25
22,24,60,57
50,52,48,45
148,152,9,7
100,103,69,66
35,38,140,137
13,14,164,160
15,17,76,73
52,55,54,51
13,15,194,191
77,80,63,60
29,32,123,119
68,71,43,40
52,55,77,74
24,27,156,150
7,8,153,149
49,52,109,105
4,4,157,153
129,133,28,26
194,198,26,24
41,44,45,42
9,10,107,103
59,61,57,55
48,50,31,28
12,15,101,95
48,51,100,96
119,123,28,26
31,33,95,91
3,0,200,197
123,128,69,65
43,47,118,115
83,86,32,30
59,61,182,179
25,26,109,104
30,32,100,97
17,20,48,44
30,32,145,142
71,73,103,99
48,52,124,121
76,79,97,93
25,29,110,104
81,85,56,53
25,29,86,82
104,108,12,11
41,45,128,124
37,41,39,35
5,7,82,79
63,66,90,87
33,37,1,6
30,32,84,82
69,71,44,43
46,50,65,62
10,12,74,71
76,78,26,24
72,75,52,49
10,11,42,39
27,30,105,102
12,12,54,51
57,60,34,33
43,45,77,74
50,52,60,57
99,102,32,29
8,9,93,91
7,8,131,128
8,8,79,76
89,92,45,42
7,8,139,135
76,79,32,30
119,122,21,19
10,12,155,151
38,42,125,122
30,32,82,79
33,35,53,50
89,92,49,47
156,162,1,6
134,138,27,25
27,29,1,6
8,10,23,22
101,104,89,86
12,12,82,78
56,61,32,29
12,13,143,139
43,47,1,6
68,72,50,47
9,10,114,110
12,12,73,71
7,8,104,101
36,39,80,77
20,22,248,244
139,143,127,124
59,61,85,82
133,136,37,34
34,37,136,132
10,11,155,151
30,32,60,58
20,22,126,122
93,97,51,48
145,149,43,40
35,38,155,152
58,61,131,128
77,80,31,29
67,69,110,107
104,107,11,10
78,81,176,173
45,47,210,206
30,32,105,103
48,50,133,130
49,51,13,11
25,29,58,52
72,78,9,9
37,39,10,9
30,32,158,155
59,62,128,125
156,159,31,28
5,5,184,180
82,85,51,47
32,35,19,17
19,22,45,41
24,27,90,87
22,24,93,90
9,10,84,80
16,18,86,84
69,72,31,28
131,134,35,32
15,16,135,130
131,135,17,15
4,4,55,52
6,8,268,263
4,4,273,269
252,256,21,19
111,114,53,51
109,114,1,6
87,90,27,25
101,105,35,33
10,11,144,140
7,8,68,64
25,29,124,119
152,156,62,59
5,5,113,109
87,90,1,4
7,8,192,188
104,108,92,88
115,118,82,79
125,128,72,69
4,5,62,59
4,5,109,105
43,46,80,76
5,5,121,117
16,18,43,40
83,87,26,23
97,100,13,12
7,8,136,132
69,73,71,68
61,63,110,108
4,0,172,168
24,28,144,141
60,64,26,23
21,24,68,64
67,71,21,20
11,13,79,75
51,54,51,48
9,10,189,185
8,8,160,156
104,109,99,94
3,3,208,205
120,124,86,82
183,187,23,22
78,82,128,124
135,141,26,24
82,85,84,80
119,123,46,43
147,151,18,17
24,26,143,139
7,8,114,110
72,76,46,44
83,86,36,35
9,10,93,90
80,83,20,18
77,79,102,100
9,10,171,167
107,111,70,67
34,37,34,32
63,67,24,21
7,8,112,109
64,66,40,37
79,82,24,22
6,7,78,75
118,121,4,4
57,60,65,61
9,10,104,100
104,108,6,6
4,5,114,110
7,8,104,100
72,75,37,33
101,105,7,6
22,25,30,27
9,10,144,140
32,35,120,117
50,51,90,87
40,43,57,54
64,68,9,7
27,29,111,108
6,7,150,146
13,14,182,178
16,18,96,92
23,25,89,86
36,39,59,56
24,26,60,58
77,81,133,128
43,46,171,168
106,110,106,103
41,42,73,71
80,84,83,80
108,111,57,54
144,147,21,19
6,7,55,51
46,51,62,57
51,54,39,37
9,10,116,112
106,110,16,13
7,8,95,92
48,51,178,174
87,91,1,6
56,59,35,32
68,73,1,6
9,10,33,30
14,16,27,25
21,23,123,119
87,91,55,51
120,124,22,18
26,27,109,106
60,64,65,62
3,0,77,74
40,44,32,31
123,126,18,16
17,19,103,99
23,25,74,70
87,90,9,8
11,12,134,130
7,8,138,135
61,67,77,73
136,139,7,6
7,8,72,69
14,17,89,85
30,32,68,66
89,91,8,8
48,52,47,45
30,32,47,45
46,50,28,26
26,28,44,41
6,7,73,70
5,7,126,123
9,10,96,93
60,64,160,156
36,40,136,131
110,114,64,60
162,166,12,10
7,8,37,35
51,54,17,16
65,68,3,4
63,67,82,78
143,147,3,4
21,24,94,91
66,69,49,45
99,103,15,13
7,8,77,75
26,29,91,87
21,25,56,54
26,30,101,96
79,83,84,82
7,8,90,86
70,73,25,23
155,158,16,14
19,20,75,72
5,5,89,86
57,60,29,27
7,8,74,70
64,66,57,54
155,159,22,20
76,79,102,98
84,89,32,30
95,98,25,23
5,5,174,170
14,16,37,35
7,8,180,176
10,10,141,137
59,62,111,107
5,5,166,162
9,10,145,141
34,37,35,32
9,10,148,144
70,73,70,67
127,130,12,11
81,85,65,60
12,13,138,134
116,120,88,84
112,116,93,90
39,41,156,151
131,136,61,57
34,37,161,157
127,131,67,63
88,93,111,106
85,89,116,112
113,116,5,4
108,111,11,9
78,82,125,120
73,77,131,127
31,34,116,112
75,79,71,68
14,16,130,126
11,12,135,131
37,40,58,55
171,175,14,11
119,123,60,57
78,82,100,95
74,78,105,101
115,119,64,60
165,169,14,11
25,27,167,164
86,89,103,98
81,85,108,104
104,108,46,44
16,18,144,142
33,36,125,121
35,38,90,86
48,52,114,108
159,163,5,4
9,10,93,90
80,83,51,48
39,41,58,56
4,4,142,138
34,36,55,52
54,57,37,35
6,6,87,84
10,12,140,136
23,26,126,122
112,115,110,106
186,190,35,32
62,66,59,56
65,68,57,54
156,160,5,5
152,156,10,8
33,36,59,55
199,203,17,15
6,7,65,61
42,45,27,26
20,22,133,130
4,5,81,77
37,39,47,44
16,17,63,60
67,71,13,12
65,69,1,6
69,73,74,71
66,69,79,76
114,117,17,15
65,68,72,69
30,33,80,76
50,53,118,115
30,33,134,130
37,40,127,123
52,56,111,108
17,18,149,146
9,10,126,122
71,74,62,60
74,76,51,48
49,51,75,72
12,13,71,67
100,102,10,9
45,50,1,6
132,134,31,29
49,51,78,75
30,32,53,51
34,36,48,45
50,52,75,71
3,2,103,99
49,53,52,48
9,10,157,153
36,39,128,125
36,38,18,16
6,7,158,154
112,117,99,94
141,145,73,69
4,0,212,208
88,91,42,39
4,5,115,111
22,24,25,23
6,6,43,40
62,67,1,6
8,9,61,58
19,21,117,113
63,67,71,67
5,6,79,75
28,31,84,80
93,96,19,17
47,50,28,26
67,71,7,7
21,23,83,79
6,7,99,96
91,97,7,6
73,76,38,35
17,20,121,117
57,59,82,79
71,74,11,11
28,31,104,100
108,111,25,23
6,6,129,125
47,51,84,80
36,39,70,67
55,58,51,48
8,9,88,84
8,9,120,116
120,124,5,4
18,20,119,115
52,55,57,54
82,85,27,24
8,9,130,126
33,36,103,100
18,20,115,112
29,30,85,81
7,8,117,113
8,9,111,107
62,65,56,54
40,42,78,75
28,29,91,88
27,30,19,18
5,5,122,118
8,9,71,68
17,19,59,57
8,9,142,138
79,81,70,67
19,21,78,74
32,34,65,61
58,62,37,35
34,37,39,37
92,97,38,34
22,25,112,108
101,104,33,29
121,125,12,11
7,8,103,100
13,16,57,53
7,8,156,153
18,20,144,140
4,5,62,58
42,45,29,26
68,70,5,5
83,87,30,28
8,9,108,104
22,25,52,49
69,73,58,54
7,8,64,60
104,108,38,35
7,8,51,49
43,47,36,33
17,20,65,61
7,8,120,117
21,23,105,101
8,9,75,72
19,22,39,37
17,19,43,41
93,96,8,7
22,25,62,58
48,52,35,31
82,86,1,4
5,6,96,93
82,88,12,10
70,74,97,94
69,74,1,6
8,9,68,65
12,12,137,134
27,30,79,77
5,6,129,126
115,121,12,10
57,60,110,106
27,30,50,47
13,15,65,62
43,46,73,69
43,47,55,52
22,25,35,31
13,13,92,88
9,10,130,126
7,8,70,66
33,35,175,172
9,9,38,37
20,21,25,22
8,10,133,129
38,41,138,135
89,92,1,6
5,5,90,87
73,77,1,6
79,83,25,23
24,27,100,97
15,15,133,129
51,55,93,89
104,109,38,35
159,163,29,25
12,13,118,114
8,10,122,119
4,4,201,197
128,133,1,6
141,144,7,7
72,75,54,52
47,50,116,113
37,41,76,71
58,61,58,55
30,33,30,28
6,7,56,52
30,33,38,36
6,7,64,60
37,40,153,151
11,14,179,175
9,10,91,87
72,76,24,21
69,72,29,27
22,25,1,6
138,141,11,9
9,10,81,77
61,63,23,20
139,143,66,62
27,28,46,43
28,30,122,119
10,12,134,131
22,25,41,37
92,95,41,37
49,52,77,73
8,10,103,99
40,44,82,78
18,21,46,42
61,66,41,37
7,8,80,77
52,56,37,34
24,27,89,84
96,99,14,12
7,8,37,34
19,21,24,20
25,27,50,46
17,19,89,85
75,78,12,10
19,21,51,48
133,136,62,60
47,49,67,64
44,47,26,25
7,8,87,84
80,82,86,83
88,91,14,11
6,7,101,97
29,32,76,73
3,2,163,159
13,15,31,30
38,41,115,112
112,117,1,6
35,38,82,79
89,92,7,5
10,10,106,102
57,61,54,50
20,23,93,89
7,8,88,85
88,93,5,5
139,143,5,5
137,140,10,9
46,50,1,6
136,139,20,18
20,22,137,133
63,66,22,20
109,112,40,37
23,26,65,62
6,7,84,81
60,63,102,99
51,53,32,29
7,8,63,60
26,28,52,49
53,56,37,33
7,8,194,190
164,168,34,31
42,46,37,35
47,50,45,41
66,70,27,23
7,8,242,238
57,60,40,38
7,8,51,48
48,51,59,56
25,27,94,90
115,119,49,47
68,72,22,19
57,61,1,6
30,32,54,52
65,68,22,20
61,64,27,24
78,81,167,163
120,124,124,121
67,70,121,117
13,15,50,48
28,30,131,128
44,48,112,109
32,36,48,45
33,37,102,96
102,105,36,34
126,129,79,75
179,183,25,22
24,27,79,76
33,35,129,125
108,112,52,50
18,21,89,86
35,37,81,79
26,29,138,135
24,26,71,67
76,80,17,15
22,24,202,198
95,99,127,123
133,137,89,85
154,158,68,65
80,84,142,138
119,123,103,99
30,32,51,50
48,52,30,28
26,28,30,27
44,48,10,9
7,7,98,94
56,60,45,43
38,40,39,37
26,28,54,51
13,15,135,132
73,77,47,45
112,116,82,79
6,7,168,164
34,36,139,135
118,122,53,51
59,64,39,36
96,100,5,5
67,72,86,82
140,144,25,22
138,141,30,27
5,5,165,161
7,7,100,97
55,60,1,6
28,32,34,31
38,41,27,26
108,111,32,30
7,8,135,131
23,27,32,29
16,19,44,41
29,32,110,104
147,151,16,14
3,4,79,76
74,76,7,7
19,21,62,59
86,90,38,35
34,36,122,118
4,5,153,149
153,157,1,4
6,6,49,45
39,41,39,36
87,91,43,39
128,131,3,4
25,28,111,107
50,54,118,114
27,30,144,140
141,145,29,26
5,5,39,36
112,115,14,12
53,56,1,6
78,81,16,15
51,53,81,79
34,38,29,25
28,30,143,139
145,148,25,24
75,78,96,93
14,17,169,165
123,126,61,58
27,30,156,152
9,10,91,88
19,21,81,79
37,40,73,70
72,74,11,11
19,22,1,6
3,2,49,46
23,24,140,134
27,29,91,87
82,87,32,29
80,83,37,35
9,10,160,156
84,86,84,80
127,132,37,34
124,128,42,39
177,179,9,8
74,77,112,109
9,10,56,54
18,20,161,157
49,53,128,125
4,4,63,59
20,23,1,6
93,96,101,97
154,159,37,34
151,155,42,39
60,64,54,50
58,62,97,93
55,58,102,99
81,85,1,6
41,43,59,57
9,10,100,96
37,40,70,67
26,29,81,78
9,9,46,44
55,57,47,45
9,10,155,151
108,111,34,31
49,52,92,89
4,4,17,15
35,38,117,113
24,27,129,124
49,52,105,101
104,108,4,5
57,60,53,49
100,104,9,7
14,16,177,172
106,111,82,77
184,189,4,5
11,12,182,178
181,185,9,7
27,30,118,112
43,46,104,101
27,30,1,6
62,65,54,51
7,8,114,111
7,8,108,104
116,119,52,50
81,84,90,87
65,69,158,154
4,5,115,112
56,59,152,148
43,45,86,84
74,77,44,42
99,102,16,15
147,151,16,14
23,27,111,107
118,123,1,6
7,9,22,20
5,5,148,144
96,100,53,50
4,5,154,150
68,71,88,84
109,113,46,42
90,94,10,7
41,43,82,80
60,63,114,110
151,155,22,21
71,75,102,98
120,124,53,49
143,147,30,26
166,170,7,6
3,2,32,30
155,158,16,15
116,119,47,44
32,35,131,127
140,144,15,13
32,36,90,86
28,31,97,93
11,13,86,83
49,51,36,34
58,61,49,47
58,61,130,127
14,16,136,132
210,213,5,4
75,79,74,70
9,11,60,58
129,133,14,13
81,84,5,4
7,7,64,62
80,82,36,34
200,204,9,9
72,77,130,126
148,151,29,27
128,131,49,46
63,66,13,12
57,60,49,46
5,5,104,101
9,10,197,193
99,102,105,101
182,186,21,18
27,30,55,51
35,38,49,46
11,12,88,85
22,24,115,112
55,58,81,78
79,82,57,54
123,126,13,11
29,33,47,44
28,30,147,144
41,44,136,130
79,82,99,94
75,78,104,100
3,2,51,48
85,89,18,17
83,86,22,20
29,31,141,137
34,36,135,132
14,17,98,94
68,71,44,41
86,90,23,19
153,156,11,10
66,69,41,38
17,19,90,86
9,10,118,114
116,119,9,8
9,11,96,93
66,71,18,15
86,89,5,5
47,50,109,105
67,71,88,85
40,42,14,12
10,11,39,36
68,71,56,54
72,75,71,69
10,10,144,140
8,9,117,114
94,96,35,33
131,134,8,8
127,130,9,9
10,10,149,145
129,133,1,4
14,16,58,55
127,132,70,68
69,72,96,93
124,128,81,77
137,141,69,65
121,127,56,51
73,77,89,85
136,140,26,24
52,55,63,59
19,21,99,96
122,127,67,63
73,79,1,6
13,15,68,65
55,57,24,22
92,96,46,42
54,57,87,83
131,135,9,9
115,119,63,60
43,46,24,21
47,50,159,156
126,129,94,91
42,45,154,148
14,15,157,153
56,60,76,71
130,132,8,7
15,17,89,87
22,24,134,131
50,53,55,52
102,105,58,55
12,13,69,65
71,76,5,4
93,97,13,11
45,47,101,97
11,12,116,112
100,102,55,53
10,11,145,141
123,127,45,43
44,47,93,90
84,88,9,9
15,18,79,76
101,103,51,49
91,93,4,3
11,12,117,113
64,68,61,58
7,9,63,60
10,11,96,92
71,75,89,84
9,10,49,46
22,25,34,30
48,52,7,6
10,10,91,88
55,58,84,80
9,9,60,58
59,62,113,109
20,22,37,34
63,65,50,46
96,100,15,14
55,59,91,87
22,25,70,67
34,37,57,54
21,22,66,63
6,8,148,145
35,38,133,128
54,57,118,116
25,28,85,82
168,172,5,4
48,50,60,57
55,58,53,50
29,30,71,68
29,31,139,135
19,21,55,52
30,33,42,38
57,61,14,13
74,78,13,11
16,19,146,143
5,6,128,124
49,53,81,78
52,55,94,89
5,6,140,136
106,110,36,33
10,12,105,102
8,9,71,68
64,66,52,50
4,3,114,110
89,93,24,22
23,25,62,59
41,43,43,40
42,46,125,120
12,13,159,155
48,51,131,127
27,29,116,113
52,56,98,94
120,124,14,12
84,88,17,15
7,9,55,52
10,12,134,130
58,62,103,100
157,160,36,34
40,42,154,150
59,62,16,14
16,17,130,127
35,39,92,88
15,17,112,109
40,43,161,158
92,94,108,105
69,71,19,18
123,125,63,61
23,25,162,158
10,12,38,34
10,12,43,40
10,12,122,118
65,69,65,61
46,48,16,14
37,40,182,177
23,24,93,90
50,53,109,106
155,158,3,4
101,104,57,54
18,20,148,145
35,39,48,44
66,70,70,67
14,15,126,122
53,57,74,70
97,101,95,91
11,13,267,264
90,95,183,178
34,37,242,238
87,91,188,184
218,222,57,53
260,264,15,14
81,86,114,109
4,1,200,196
36,40,161,157
114,118,83,79
155,159,42,39
84,88,64,62
45,48,47,43
46,50,74,70
33,35,1,6
54,57,69,66
25,27,36,34
157,160,6,5
66,69,6,5
63,65,6,5
65,68,6,5
87,89,6,5
93,95,6,5
57,60,6,5
99,101,6,5
56,58,6,5
59,62,6,5
66,69,6,5
74,76,6,5
10,10,182,178
24,25,69,66
80,84,48,46
149,152,5,4
48,51,116,114
10,10,177,173
158,162,25,23
47,51,55,52
60,63,34,32
151,155,50,46
185,189,17,16
27,29,113,109
94,98,51,47
7,9,103,99
65,67,12,10
25,27,173,169
164,168,14,13
168,172,14,13
185,189,5,4
60,61,134,131
92,95,74,70
14,15,158,155
10,10,187,183
138,142,23,21
88,92,58,55
65,68,82,78
70,73,23,21
19,21,152,149
59,62,111,108
27,31,118,114
44,46,103,100
30,33,36,33
15,17,60,56
4,4,100,97
3,2,87,83
23,27,62,59
8,9,99,95
66,70,38,35
21,22,80,77
80,84,69,65
13,15,67,64
47,49,33,30
4,5,83,79
74,78,81,76
88,91,70,67
5,5,156,152
105,108,76,74
19,21,162,158
82,86,97,94
17,19,77,75
10,12,123,120
24,27,107,104
79,83,9,8
74,77,17,16
81,84,94,90
10,10,168,164
38,42,136,132
42,45,101,98
31,33,68,65
39,41,68,65
5,5,48,45
46,50,94,90
217,221,5,5
4,5,126,122
91,95,36,32
69,73,58,55
147,151,1,4
14,15,94,90
92,96,13,11
25,28,174,170
161,164,38,36
20,22,84,79
14,15,106,103
23,26,110,106
9,10,212,208
131,134,88,85
9,10,204,200
197,201,13,11
166,169,63,61
194,198,33,30
57,61,41,38
11,13,206,202
103,107,112,108
209,213,34,31
10,10,237,233
34,37,113,109
4,5,145,142
24,25,65,62
5,5,84,81
63,67,1,6
73,77,56,53
79,83,133,129
4,0,62,60
4,4,92,88
66,69,33,31
4,5,110,106
4,4,178,174
47,51,131,127
3,1,80,76
105,108,44,42
68,71,33,30
90,93,11,10
116,120,18,15
8,10,46,44
27,28,14,14
6,8,74,72
4,5,132,128
37,40,1,6
121,125,38,36
71,74,20,18
4,5,147,143
15,17,135,131
86,90,62,59
30,33,117,113
10,11,115,111
4,3,147,143
33,36,114,110
111,115,35,31
13,15,116,112
12,13,99,95
102,106,79,76
13,14,55,52
9,10,85,81
87,90,80,76
9,10,41,38
13,15,93,89
11,12,88,84
107,110,13,11
77,81,89,84
9,10,162,158
91,93,79,76
108,112,60,56
52,55,89,86
104,108,1,6
41,44,67,64
94,97,33,31
68,71,10,9
53,55,25,23
47,50,31,29
107,111,5,5
192,196,12,11
4,0,127,123
39,42,1,6
36,39,127,121
71,75,1,6
54,57,56,51
78,82,32,27
97,102,12,10
67,69,94,91
194,198,38,36
14,16,219,214
41,46,189,184
11,12,224,220
62,66,170,166
20,22,72,67
52,56,92,87
101,104,46,43
25,29,78,74
45,48,61,58
30,33,103,100
59,63,75,71
109,113,25,22
36,39,50,47
50,53,36,34
5,5,141,138
6,6,97,94
77,80,23,21
27,29,22,20
5,6,130,126
38,41,94,91
4,5,173,170
61,63,115,112
12,13,148,145
117,120,13,12
46,49,84,80
80,84,29,26
90,93,47,44
5,6,138,134
8,9,65,61
11,13,180,176
5,6,103,99
14,15,128,125
62,65,54,51
6,7,114,110
57,60,72,69
5,5,55,53
24,26,123,117
124,127,27,24
65,69,85,82
8,9,73,69
26,29,110,106
9,10,117,113
53,57,69,65
69,73,55,53
8,9,67,63
34,37,39,37
8,9,199,195
10,10,215,211
179,183,42,39
5,5,114,111
26,27,130,127
16,18,201,197
110,114,105,102
82,85,1,6
5,5,83,80
15,17,179,173
32,35,50,48
8,9,167,163
69,75,25,22
67,70,32,30
5,5,112,109
23,26,1,6
50,54,14,13
32,35,21,19
38,42,16,15
5,5,229,225
67,70,164,161
11,12,87,83
30,34,77,71
84,90,21,19
81,85,28,26
26,31,35,31
41,44,24,23
141,144,161,158
5,5,299,295
14,17,82,78
52,56,96,92
137,141,11,10
123,126,15,14
17,19,121,117
94,98,42,39
249,252,36,34
88,92,196,192
99,102,27,25
23,24,83,80
5,5,101,97
9,10,114,110
30,32,92,89
34,37,118,115
71,74,81,78
156,160,41,38
5,5,196,192
4,5,138,134
101,105,38,34
25,28,90,86
72,75,3,4
9,10,88,84
32,34,63,59
27,30,68,65
10,10,210,206
36,40,104,101
4,5,87,83
25,26,163,160
5,5,183,180
69,72,56,53
28,31,128,123
8,9,153,150
55,58,31,27
148,152,65,62
5,5,155,151
69,72,50,47
106,110,11,10
5,5,117,114
81,84,25,23
55,57,183,179
9,12,123,119
8,9,127,124
30,33,103,100
101,104,66,63
68,71,97,94
28,31,157,151
90,94,50,47
24,27,133,129
8,9,169,165
135,138,41,39
14,16,47,45
9,10,55,52
21,24,160,156
77,81,103,99
112,116,68,64
152,156,28,26
21,24,193,190
104,107,139,135
175,179,67,63
233,237,9,8
8,9,127,123
28,29,107,104
23,26,68,64
35,38,56,52
84,88,6,5
180,183,40,38
8,9,141,137
127,130,21,20
9,10,161,157
109,112,58,54
105,108,63,60
18,19,97,91
65,68,70,66
83,87,51,49
66,69,61,59
30,33,96,93
10,12,117,114
16,19,107,103
109,113,13,11
69,72,78,75
10,11,135,132
5,5,216,212
9,10,142,138
73,75,77,75
127,130,23,20
57,60,85,82
93,96,91,88
38,41,84,81
24,26,220,217
5,5,240,236
64,67,38,36
288,291,53,50
5,5,213,209
41,44,23,20
37,40,84,81
38,42,84,81
74,78,48,44
15,17,74,71
6,7,79,75
44,48,38,36
80,83,3,4
6,7,127,123
89,93,41,38
49,52,82,78
56,60,115,110
116,119,59,56
58,60,53,51
41,43,87,84
5,5,124,121
32,35,96,93
67,69,81,78
14,16,93,90
42,45,64,61
12,13,113,109
111,114,13,12
39,42,73,67
69,75,40,36
55,58,59,56
22,25,223,219
109,113,135,132
230,234,14,13
43,46,175,172
60,63,158,155
74,77,144,141
100,103,118,115
131,134,87,84
181,184,37,34
5,5,215,211
133,138,1,6
4,0,95,92
45,49,149,143
83,87,113,109
9,10,97,93
38,41,66,63
13,15,45,43
5,5,222,218
92,96,81,77
48,51,140,137
18,19,42,38
8,9,65,62
45,48,121,118
5,5,163,159
4,4,73,70
91,95,140,136
5,5,230,226
192,196,39,37
140,144,91,87
8,9,112,109
128,131,71,68
5,5,196,192
151,154,13,12
74,77,21,19
17,20,77,73
127,130,14,13
154,157,64,62
158,161,85,82
213,216,30,27
34,36,91,88
5,5,121,118
37,40,58,54
9,10,154,150
8,8,87,84
135,138,42,40
120,123,59,56
49,51,131,127
10,13,176,172
46,50,114,110
70,73,91,88
83,86,74,71
174,178,61,59
40,44,83,79
184,188,14,12
69,73,65,61
129,133,5,5
31,34,104,100
107,111,9,9
22,24,96,93
7,8,69,66
7,8,78,74
7,8,114,112
86,90,9,9
24,26,73,70
91,95,25,23
10,11,108,104
8,8,113,110
66,68,101,98
77,81,97,93
119,123,55,51
20,22,156,152
20,23,129,123
54,57,97,93
39,41,156,152
116,119,3,4
204,208,1,4
11,12,197,193
21,23,49,47
84,87,12,11
29,31,123,119
7,8,78,74
61,63,23,20
52,54,27,25
98,102,25,23
5,5,122,118
17,21,106,103
11,12,114,110
53,57,69,66
83,87,39,36
34,39,86,81
49,50,29,26
153,156,16,14
73,76,93,90
81,85,156,151
113,115,128,124
192,196,47,44
6,7,236,232
27,29,71,68
81,84,16,13
10,11,79,76
10,11,228,225
5,5,109,106
35,38,113,108
53,56,96,93
20,22,164,160
95,99,87,83
58,62,66,63
115,119,11,11
134,138,35,32
54,57,31,29
8,9,103,99
104,107,4,5
4,0,161,158
147,151,10,7
194,198,5,5
10,13,190,186
115,119,84,80
68,73,104,99
118,121,58,55
82,84,31,29
39,42,105,101
90,94,53,50
11,12,192,188
14,15,138,134
6,7,48,45
147,150,43,41
13,14,93,89
14,15,63,59
13,14,59,55
11,11,80,76
15,16,57,53
81,84,42,40
7,8,119,116
29,31,89,86
24,27,1,6
23,27,69,65
173,176,34,32
149,153,62,58
4,4,142,140
42,46,91,87
85,87,52,50
21,22,89,87
96,99,93,90
8,9,182,178
29,31,104,101
21,23,147,144
32,34,83,80
21,22,82,80
6,7,111,109
82,85,25,23
6,7,109,107
41,44,45,43
7,8,104,101
86,89,42,40
6,7,93,90
86,90,97,94
45,48,52,50
9,10,90,87
9,10,154,150
42,45,41,39
75,78,7,6
2,3,106,102
16,18,91,87
69,73,36,33
3,2,97,93
49,53,46,43
167,171,24,23
23,24,170,165
90,93,111,108
40,43,160,156
38,40,165,162
16,19,172,166
10,11,156,152
25,27,168,166
97,100,94,91
122,126,1,6
6,7,122,118
60,63,137,133
140,144,56,53
76,79,35,32
3,6,147,144
41,45,95,89
96,102,38,34
6,7,135,131
109,113,29,27
57,60,82,79
81,84,74,71
11,11,69,65
192,195,48,47
222,226,16,14
215,219,23,21
9,9,214,210
43,46,178,175
90,93,131,128
76,79,144,140
32,35,222,218
155,159,98,94
203,207,50,47
40,43,79,76
